dt:open:high:low:close:value
2016-01-04:7.05:7.1:7.0:7.03:512856.0
2016-01-05:7.05:7.1:7.05:7.08:97894.0
2016-01-06:7.09:7.09:6.94:7.02:272146.0
2016-01-07:7.02:7.02:6.9:6.96:962532.0
2016-01-08:6.96:7.0:6.62:7.0:1515430.0
2016-01-11:6.81:7.05:6.81:6.85:468902.0
2016-01-12:6.9:6.9:6.71:6.9:690407.0
2016-01-13:6.9:6.9:6.8:6.8:142220.0
2016-01-14:6.7:6.7:6.57:6.57:743335.0
2016-01-15:6.6:6.85:6.6:6.8:602375.0
2016-01-18:6.8:6.8:6.4:6.41:2278342.0
2016-01-19:6.5:6.6:6.39:6.58:1313217.0
2016-01-20:6.4:6.58:6.4:6.5:9490044.0
2016-01-21:6.5:6.5:6.45:6.45:666185.0
2016-01-22:6.4:6.68:6.4:6.68:1505537.0
2016-01-25:6.68:6.68:6.4:6.6:242334.0
2016-01-26:6.6:6.6:6.52:6.59:82396.0
2016-01-27:6.6:6.6:6.46:6.5:2009277.0
2016-01-28:6.5:6.65:6.5:6.65:482337.0
2016-01-29:6.65:6.8:6.6:6.76:631557.0
2016-02-01:6.74:7.0:6.74:7.0:17960030.0
2016-02-02:7.06:7.21:7.06:7.2:3344852.0
2016-02-03:7.17:7.17:7.02:7.1:14702611.0
2016-02-04:7.05:7.22:7.05:7.1:17410302.0
2016-02-05:7.0:7.1:7.0:7.1:419217.0
2016-02-09:7.1:7.1:7.08:7.1:2146800.0
2016-02-10:7.15:7.15:7.01:7.1:620210.0
2016-02-11:7.05:7.05:6.87:6.93:521521.0
2016-02-12:6.76:6.91:6.75:6.9:414468.0
2016-02-15:6.82:6.9:6.82:6.9:504112.0
2016-02-16:7.0:7.0:6.86:6.86:202579.0
2016-02-17:6.9:6.91:6.86:6.87:339480.0
2016-02-18:6.9:7.13:6.9:7.0:768423.0
2016-02-19:6.98:7.06:6.98:6.98:1492513.0
2016-02-22:7.0:7.0:6.86:6.86:48010.0
2016-02-23:6.86:6.9:6.83:6.9:2086805.0
2016-02-24:6.83:6.9:6.83:6.9:9120308.0
2016-02-26:6.9:6.97:6.9:6.9:27362340.0
2016-02-29:6.96:7.02:6.85:7.02:2769909.0
2016-03-01:7.04:7.05:7.0:7.04:320822.0
2016-03-02:7.05:7.15:7.05:7.1:11285189.0
2016-03-03:7.13:7.15:7.13:7.13:901061.0
2016-03-04:7.1:7.4:7.1:7.27:4169774.0
2016-03-07:7.27:7.27:7.2:7.25:1426474.0
2016-03-08:7.25:7.3:7.25:7.27:2826186.0
2016-03-09:7.26:7.27:7.24:7.27:1886556.0
2016-03-10:7.27:7.28:7.24:7.25:1808972.0
2016-03-11:7.25:7.3:7.24:7.27:1301864.0
2016-03-14:7.3:7.31:7.24:7.25:588596.0
2016-03-15:7.25:7.27:7.23:7.25:3543630.0
2016-03-16:7.26:7.35:7.25:7.35:3044939.0
2016-03-17:7.38:7.7:7.38:7.64:7020715.0
2016-03-18:7.69:8.01:7.69:8.0:13958248.0
2016-03-21:8.0:8.02:7.8:7.8:2868409.0
2016-03-22:7.74:7.75:7.5:7.72:868584.0
2016-03-23:7.67:7.75:7.6:7.75:1154488.0
2016-03-28:7.75:7.9:7.7:7.78:1249932.0
2016-03-29:7.78:7.88:7.78:7.85:324141.0
2016-03-30:7.85:8.0:7.85:7.92:1868905.0
2016-03-31:7.92:7.98:7.8:7.85:2941918.0
2016-04-01:7.8:7.8:7.7:7.8:714554.0
2016-04-04:7.97:7.97:7.71:7.85:2830076.0
2016-04-05:7.85:7.85:7.7:7.77:780988.0
2016-04-06:7.7:7.8:7.65:7.8:1156964.0
2016-04-07:7.72:7.8:7.72:7.8:604436.0
2016-04-08:7.7:7.8:7.7:7.8:418788.0
2016-04-11:7.8:7.8:7.74:7.76:192120.0
2016-04-12:7.8:7.95:7.8:7.8:203645.0
2016-04-13:7.73:7.9:7.7:7.74:519220.0
2016-04-14:7.74:7.85:7.74:7.78:621664.0
2016-04-15:7.79:7.92:7.79:7.88:1438877.0
2016-04-18:7.9:8.15:7.8:8.1:5406064.0
2016-04-19:8.18:8.28:8.1:8.15:3661411.0
2016-04-20:8.15:8.16:7.85:8.09:2481074.0
2016-04-21:8.1:8.1:7.95:8.0:1239759.0
2016-04-22:8.14:8.14:7.82:7.85:2282004.0
2016-04-25:7.86:8.0:7.85:8.0:295220.0
2016-04-26:8.0:8.0:7.8:7.8:481521.0
2016-04-27:7.75:7.75:7.39:7.6:3078522.0
2016-04-28:7.55:7.6:7.52:7.55:185785.0
2016-04-29:7.55:7.99:7.5:7.99:1717528.0
2016-05-02:8.0:8.0:7.65:7.75:1178310.0
2016-05-03:7.75:7.77:7.74:7.75:487624.0
2016-05-04:7.7:7.7:7.7:7.7:107030.0
2016-05-05:7.6:7.6:7.5:7.5:2553070.0
2016-05-06:7.41:7.5:7.4:7.41:119597022.0
2016-05-10:7.41:7.57:7.41:7.55:96901397.0
2016-05-11:7.55:7.98:7.55:7.6:34289357.0
2016-05-12:7.6:7.7:7.53:7.53:1519987.0
2016-05-13:7.5:7.6:7.46:7.5:3095817.0
2016-05-16:7.5:7.6:7.2:7.55:9027640.0
2016-05-17:7.6:7.6:7.45:7.55:762979.0
2016-05-18:7.58:7.6:7.45:7.5:1621927.0
2016-05-19:7.5:7.9:7.48:7.9:2770356.0
2016-05-20:7.5:7.6:7.5:7.55:2187697.0
2016-05-23:7.55:7.8:7.54:7.55:1593581.0
2016-05-24:7.55:7.77:7.55:7.7:1764916.0
2016-05-25:7.6:7.7:7.6:7.7:369728.0
2016-05-26:7.7:7.75:7.65:7.7:679222.0
2016-05-27:7.7:7.8:7.7:7.8:1763783.0
2016-05-30:7.8:7.95:7.8:7.93:1000534.0
2016-05-31:7.98:7.98:7.8:7.95:4715209.0
2016-06-01:7.94:7.94:7.8:7.84:1618027.0
2016-06-02:7.84:7.98:7.84:7.86:612720.0
2016-06-03:7.88:7.95:7.88:7.9:968405.0
2016-06-06:7.9:7.95:7.9:7.9:470714.0
2016-06-07:7.95:7.98:7.8:7.9:2170874.0
2016-06-08:7.9:7.96:7.81:7.88:1448987.0
2016-06-09:7.83:7.88:7.8:7.87:1013621.0
2016-06-10:7.8:7.8:7.73:7.8:728208.0
2016-06-13:7.8:7.82:7.78:7.78:347644.0
2016-06-14:7.72:7.75:7.7:7.7:675321.0
2016-06-15:7.68:7.75:7.68:7.68:446215.0
2016-06-16:7.69:7.79:7.65:7.65:729505.0
2016-06-17:7.65:7.8:7.61:7.66:1528529.0
2016-06-20:7.66:7.68:7.63:7.66:2088849.0
2016-06-21:7.66:7.66:7.45:7.46:29219672.0
2016-06-22:7.46:7.6:7.46:7.46:2509615.0
2016-06-23:7.47:7.6:7.47:7.5:1853660.0
2016-06-24:7.6:7.63:7.45:7.45:3953281.0
2016-06-27:7.45:7.65:7.4:7.65:1262938.0
2016-06-28:7.73:7.74:7.7:7.7:239281.0
2016-06-29:7.7:7.74:7.52:7.7:814695.0
2016-06-30:7.69:7.69:7.65:7.69:708727.0
2016-07-01:7.69:7.74:7.69:7.69:5595945.0
2016-07-04:7.69:7.7:7.41:7.65:4422569.0
2016-07-05:7.64:7.64:7.55:7.6:446962.0
2016-07-07:7.63:7.63:7.55:7.55:31377715.0
2016-07-08:7.6:7.6:7.45:7.55:5239259.0
2016-07-11:7.56:7.6:7.5:7.52:2436007.0
2016-07-12:7.52:7.54:7.49:7.5:39129974.0
2016-07-13:7.5:7.64:7.5:7.64:10970200.0
2016-07-14:7.62:7.79:7.6:7.79:95869886.0
2016-07-15:7.8:7.99:7.6:7.9:60404559.0
2016-07-18:7.92:7.95:7.9:7.94:1910216.0
2016-07-19:7.94:7.94:7.85:7.86:3140645.0
2016-07-20:7.86:8.3:7.85:8.3:12715157.0
2016-07-21:8.32:8.32:8.15:8.15:5666805.0
2016-07-22:8.12:8.12:8.06:8.11:3463850.0
2016-07-25:8.12:8.24:8.11:8.2:8658466.0
2016-07-26:8.2:8.5:8.2:8.34:15274613.0
2016-07-27:8.33:8.33:8.14:8.14:2919279.0
2016-07-28:8.13:8.14:8.05:8.07:2777644.0
2016-07-29:8.05:8.05:7.83:7.85:2362170.0
2016-08-01:7.85:8.0:7.82:7.88:4081896.0
2016-08-02:7.9:8.15:7.88:8.0:1667125.0
2016-08-03:8.0:8.0:7.82:7.82:483991.0
2016-08-04:7.82:7.86:7.81:7.86:558272.0
2016-08-05:7.88:8.19:7.88:8.09:979452.0
2016-08-08:8.06:8.19:8.0:8.08:1864606.0
2016-08-09:8.1:8.1:8.02:8.02:95728.0
2016-08-10:7.9:8.01:7.86:8.0:1561416.0
2016-08-11:7.82:7.88:7.82:7.86:485896.0
2016-08-12:7.85:7.89:7.83:7.89:667888.0
2016-08-15:7.9:7.94:7.83:7.83:1292964.0
2016-08-16:7.84:7.9:7.81:7.9:1992399.0
2016-08-17:7.82:7.9:7.8:7.9:5956229.0
2016-08-18:7.9:7.95:7.9:7.95:2004287.0
2016-08-19:7.95:8.0:7.95:7.99:12049944.0
2016-08-22:8.0:8.05:7.95:7.99:5617741.0
2016-08-23:7.99:7.99:7.95:7.95:2146848.0
2016-08-24:7.95:8.0:7.95:7.95:2708670.0
2016-08-25:7.9:7.95:7.8:7.9:1396323.0
2016-08-26:7.8:7.9:7.8:7.85:216776.0
2016-08-30:7.8:7.8:7.76:7.8:525285.0
2016-08-31:7.8:7.8:7.62:7.62:1673917.0
2016-09-01:7.62:7.62:7.56:7.58:1969068.0
2016-09-02:7.57:7.8:7.57:7.75:1059160.0
2016-09-05:7.85:7.85:7.7:7.7:230830.0
2016-09-06:7.7:7.7:7.55:7.55:564689.0
2016-09-07:7.7:7.7:7.53:7.56:564980.0
2016-09-08:7.57:7.65:7.56:7.65:2596215.0
2016-09-09:7.66:7.84:7.66:7.84:360612.0
2016-09-13:7.84:7.9:7.83:7.84:12620191.0
2016-09-14:7.84:7.85:7.79:7.84:6804519.0
2016-09-15:7.9:7.9:7.84:7.84:1870637.0
2016-09-16:7.84:7.85:7.33:7.33:39816168.0
2016-09-19:7.32:7.45:7.32:7.43:5296118.0
2016-09-20:7.32:7.41:7.32:7.4:728225.0
2016-09-21:7.36:7.41:7.35:7.38:654213.0
2016-09-22:7.55:7.55:7.35:7.4:2263590.0
2016-09-23:7.73:7.73:7.5:7.5:464010.0
2016-09-26:7.49:7.5:7.45:7.5:3879393.0
2016-09-27:7.4:7.5:7.33:7.5:2504236.0
2016-09-28:7.5:7.5:7.45:7.49:98915.0
2016-09-29:7.49:7.64:7.38:7.48:4351844.0
2016-09-30:7.5:7.5:7.46:7.46:785270.0
2016-10-03:7.49:7.49:7.4:7.4:625500.0
2016-10-04:7.4:7.5:7.4:7.5:1562558.0
2016-10-05:7.5:7.5:7.38:7.38:533957.0
2016-10-06:7.38:7.4:7.38:7.38:18512491.0
2016-10-07:7.39:7.46:7.38:7.38:207766.0
2016-10-10:7.37:7.37:7.35:7.36:50049.0
2016-10-11:7.39:7.39:7.39:7.39:402755.0
2016-10-12:7.36:7.36:7.31:7.32:1917274.0
2016-10-13:7.3:7.3:7.24:7.24:2121216.0
2016-10-14:7.22:7.25:7.21:7.23:1619413.0
2016-10-17:7.25:7.4:7.23:7.4:949325.0
2016-10-18:7.4:7.4:7.22:7.25:2713048.0
2016-10-19:7.5:7.5:7.23:7.23:186407.0
2016-10-20:7.23:7.3:7.21:7.22:2215987.0
2016-10-21:7.21:7.28:7.21:7.24:580359.0
2016-10-24:7.28:7.36:7.27:7.36:224510.0
2016-10-25:7.36:7.36:7.25:7.25:1182801.0
2016-10-26:7.45:7.45:7.25:7.25:402447.0
2016-10-27:7.4:7.4:7.2:7.2:723393.0
2016-10-28:7.1:7.25:7.09:7.12:1978422.0
2016-11-02:7.11:7.25:7.1:7.25:3597141.0
2016-11-03:7.16:7.25:7.1:7.2:7544222.0
2016-11-04:7.2:7.3:7.15:7.15:18060362.0
2016-11-07:7.16:7.3:7.16:7.3:121239.0
2016-11-08:7.2:7.34:7.19:7.33:567870.0
2016-11-09:7.4:7.4:7.24:7.24:296838.0
2016-11-10:7.25:7.35:7.2:7.32:529343.0
2016-11-11:7.3:7.43:7.2:7.36:1067007.0
2016-11-14:7.29:7.29:7.18:7.2:910458.0
2016-11-15:7.2:7.21:7.12:7.12:6628334.0
