dt:open:high:low:close:value
2016-01-04:0.22:0.22:0.22:0.22:22000.0
2016-01-07:0.21:0.21:0.2:0.2:205500.0
2016-01-11:0.198:0.198:0.198:0.198:99000.0
2016-01-12:0.2:0.2:0.2:0.2:8000.0
2016-01-13:0.196:0.196:0.193:0.193:3890.0
2016-01-18:0.191:0.191:0.18:0.18:19910.0
2016-01-19:0.181:0.181:0.181:0.181:1810.0
2016-01-22:0.183:0.183:0.183:0.183:7320.0
2016-01-25:0.182:0.182:0.175:0.181:177710.0
2016-01-26:0.181:0.181:0.181:0.181:99550.0
2016-01-27:0.197:0.205:0.194:0.194:281160.0
2016-01-28:0.205:0.222:0.205:0.222:185990.0
2016-01-29:0.224:0.224:0.211:0.223:37320.0
2016-02-01:0.211:0.225:0.211:0.225:6600.0
2016-02-02:0.203:0.22:0.201:0.22:102900.0
2016-02-03:0.2:0.22:0.2:0.22:22200.0
2016-02-05:0.206:0.22:0.206:0.22:22800.0
2016-02-09:0.202:0.22:0.202:0.22:36760.0
2016-02-10:0.205:0.205:0.2:0.2:232330.0
2016-02-11:0.21:0.213:0.21:0.213:33780.0
2016-02-15:0.213:0.215:0.213:0.215:17060.0
2016-02-16:0.21:0.215:0.21:0.215:95400.0
2016-02-17:0.214:0.217:0.214:0.217:120320.0
2016-02-18:0.217:0.234:0.217:0.225:628570.0
2016-02-19:0.236:0.255:0.23:0.232:712780.0
2016-02-22:0.231:0.232:0.231:0.231:104250.0
2016-02-23:0.23:0.231:0.228:0.231:82630.0
2016-02-24:0.228:0.228:0.227:0.227:113600.0
2016-02-26:0.227:0.235:0.226:0.226:113380.0
2016-02-29:0.224:0.224:0.224:0.224:44800.0
2016-03-01:0.222:0.222:0.222:0.222:53280.0
2016-03-02:0.221:0.221:0.221:0.221:11050.0
2016-03-03:0.217:0.217:0.217:0.217:32550.0
2016-03-04:0.217:0.217:0.213:0.213:85750.0
2016-03-08:0.211:0.211:0.211:0.211:27430.0
2016-03-09:0.208:0.208:0.208:0.208:37440.0
2016-03-10:0.225:0.229:0.225:0.229:81560.0
2016-03-11:0.227:0.227:0.221:0.222:90970.0
2016-03-15:0.22:0.227:0.22:0.227:49800.0
2016-03-16:0.227:0.227:0.227:0.227:22700.0
2016-03-17:0.217:0.229:0.215:0.229:30440.0
2016-03-21:0.213:0.213:0.213:0.213:2130.0
2016-03-29:0.227:0.245:0.227:0.234:480990.0
2016-03-30:0.24:0.24:0.231:0.231:167320.0
